timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573049215737;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215753;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215753;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215770;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215770;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215787;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215787;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215804;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215804;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215821;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215821;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215838;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215838;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215855;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215855;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215872;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215872;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215888;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215888;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215905;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215905;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215922;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215922;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215938;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215938;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215955;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215955;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215972;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215972;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215989;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049215989;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049216006;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049216006;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049216023;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049216023;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049216040;Player;-0.81;0.9799999;-2.22;0;0;0;
1573049216040;Player;-0.81;0.9799999;-2.22;0;0;0;
